#name	source
ENSMUST00000046390	protein_coding
ENSMUST00000114537	protein_coding
ENSMUST00000114541	protein_coding
ENSMUST00000018561	protein_coding
ENSMUST00000145367	retained_intron
ENSMUST00000140731	processed_transcript
ENSMUST00000140930	retained_intron
ENSMUST00000136273	processed_transcript
ENSMUST00000136701	processed_transcript
ENSMUST00000126952	retained_intron
ENSMUST00000144694	protein_coding
ENSMUST00000135125	processed_transcript
ENSMUST00000151525	retained_intron
ENSMUST00000123299	processed_transcript
ENSMUST00000126657	retained_intron
ENSMUST00000097103	processed_pseudogene
ENSMUST00000168302	protein_coding
ENSMUST00000027277	protein_coding
ENSMUST00000105087	processed_pseudogene
ENSMUST00000070968	protein_coding
ENSMUST00000114513	protein_coding
ENSMUST00000114512	protein_coding
ENSMUST00000156887	protein_coding
ENSMUST00000136654	retained_intron
ENSMUST00000126221	retained_intron
ENSMUST00000138906	retained_intron
ENSMUST00000114510	protein_coding
ENSMUST00000155587	protein_coding
ENSMUST00000114509	retained_intron
ENSMUST00000129107	protein_coding
ENSMUST00000123324	retained_intron
ENSMUST00000139273	processed_transcript
ENSMUST00000148917	retained_intron
ENSMUST00000147825	retained_intron
ENSMUST00000145514	retained_intron
ENSMUST00000151694	retained_intron
ENSMUST00000142976	processed_transcript
ENSMUST00000083258	snRNA
ENSMUST00000069792	protein_coding
ENSMUST00000170269	protein_coding
ENSMUST00000167732	retained_intron
ENSMUST00000168082	processed_transcript
ENSMUST00000165859	protein_coding
ENSMUST00000156876	protein_coding
ENSMUST00000147758	protein_coding
ENSMUST00000087701	protein_coding
ENSMUST00000149887	processed_transcript
ENSMUST00000147421	retained_intron
ENSMUST00000027271	protein_coding
ENSMUST00000177279	nonsense_mediated_decay
ENSMUST00000159607	retained_intron
ENSMUST00000162576	protein_coding
ENSMUST00000162351	retained_intron
ENSMUST00000159725	protein_coding
ENSMUST00000159352	protein_coding
ENSMUST00000161125	retained_intron
ENSMUST00000044478	protein_coding
ENSMUST00000161552	processed_transcript
ENSMUST00000159431	processed_transcript
ENSMUST00000162523	processed_pseudogene
ENSMUST00000162609	retained_intron
ENSMUST00000114493	protein_coding
ENSMUST00000050567	protein_coding
ENSMUST00000114492	protein_coding
ENSMUST00000027269	protein_coding
ENSMUST00000158709	snoRNA
ENSMUST00000072235	protein_coding
ENSMUST00000027267	protein_coding
ENSMUST00000135246	protein_coding
ENSMUST00000142922	processed_transcript
ENSMUST00000128337	protein_coding
ENSMUST00000133358	protein_coding
ENSMUST00000126590	protein_coding
ENSMUST00000126412	protein_coding
ENSMUST00000135746	retained_intron
ENSMUST00000027266	protein_coding
ENSMUST00000027265	protein_coding
ENSMUST00000151296	nonsense_mediated_decay
ENSMUST00000135786	processed_transcript
ENSMUST00000153939	retained_intron
ENSMUST00000114484	protein_coding
ENSMUST00000135614	nonsense_mediated_decay
ENSMUST00000150115	retained_intron
ENSMUST00000144660	nonsense_mediated_decay
ENSMUST00000123519	protein_coding
ENSMUST00000027264	protein_coding
ENSMUST00000147021	nonsense_mediated_decay
ENSMUST00000154402	protein_coding
ENSMUST00000136468	retained_intron
ENSMUST00000094964	protein_coding
ENSMUST00000174916	miRNA
ENSMUST00000027263	protein_coding
ENSMUST00000087659	protein_coding
ENSMUST00000120904	protein_coding
ENSMUST00000150677	processed_transcript
ENSMUST00000152870	processed_transcript
ENSMUST00000157324	snRNA
ENSMUST00000097741	protein_coding
ENSMUST00000146850	retained_intron
ENSMUST00000178275	snRNA
ENSMUST00000027128	protein_coding
ENSMUST00000161988	retained_intron
ENSMUST00000160472	nonsense_mediated_decay
ENSMUST00000163072	processed_transcript
ENSMUST00000159682	retained_intron
ENSMUST00000041638	protein_coding
ENSMUST00000097739	protein_coding
ENSMUST00000179030	protein_coding
ENSMUST00000044359	protein_coding
ENSMUST00000178156	protein_coding
ENSMUST00000178226	protein_coding
ENSMUST00000177704	retained_intron
ENSMUST00000179242	retained_intron
ENSMUST00000179398	retained_intron
ENSMUST00000178685	retained_intron
ENSMUST00000178935	retained_intron
ENSMUST00000177919	retained_intron
ENSMUST00000180189	processed_transcript
ENSMUST00000180327	retained_intron
ENSMUST00000178905	processed_transcript
ENSMUST00000177679	protein_coding
ENSMUST00000158620	miRNA
ENSMUST00000027127	protein_coding
ENSMUST00000027125	protein_coding
ENSMUST00000087617	protein_coding
ENSMUST00000027123	protein_coding
ENSMUST00000127861	protein_coding
ENSMUST00000144077	protein_coding
ENSMUST00000075242	protein_coding
ENSMUST00000134628	retained_intron
ENSMUST00000160730	processed_pseudogene
ENSMUST00000162364	protein_coding
ENSMUST00000159311	protein_coding
ENSMUST00000162930	retained_intron
ENSMUST00000027122	protein_coding
ENSMUST00000161122	nonsense_mediated_decay
ENSMUST00000162553	protein_coding
ENSMUST00000159743	retained_intron
ENSMUST00000161440	processed_pseudogene
ENSMUST00000027121	protein_coding
ENSMUST00000132055	nonsense_mediated_decay
ENSMUST00000114428	protein_coding
ENSMUST00000133294	processed_transcript
ENSMUST00000141107	processed_transcript
ENSMUST00000061334	protein_coding
ENSMUST00000161810	nonsense_mediated_decay
ENSMUST00000173983	protein_coding
ENSMUST00000087585	protein_coding
ENSMUST00000159564	nonsense_mediated_decay
ENSMUST00000114423	protein_coding
ENSMUST00000162574	processed_pseudogene
ENSMUST00000159398	protein_coding
ENSMUST00000174065	processed_transcript
ENSMUST00000042986	protein_coding
ENSMUST00000062085	protein_coding
ENSMUST00000114415	protein_coding
ENSMUST00000177424	protein_coding
ENSMUST00000042857	protein_coding
ENSMUST00000176759	protein_coding
ENSMUST00000177282	protein_coding
ENSMUST00000135238	antisense
ENSMUST00000179712	miRNA
ENSMUST00000042734	protein_coding
ENSMUST00000162686	protein_coding
ENSMUST00000097732	retained_intron
ENSMUST00000079998	nonsense_mediated_decay
ENSMUST00000162663	processed_transcript
ENSMUST00000161727	retained_intron
ENSMUST00000160837	protein_coding
ENSMUST00000161092	retained_intron
ENSMUST00000163039	processed_transcript
ENSMUST00000160118	nonsense_mediated_decay
ENSMUST00000161780	retained_intron
ENSMUST00000027114	protein_coding
ENSMUST00000104588	snoRNA
ENSMUST00000157728	snRNA
ENSMUST00000172287	protein_coding
ENSMUST00000168905	retained_intron
ENSMUST00000172068	protein_coding
ENSMUST00000163239	protein_coding
ENSMUST00000163922	retained_intron
ENSMUST00000167971	protein_coding
ENSMUST00000170139	protein_coding
ENSMUST00000171699	protein_coding
ENSMUST00000164302	protein_coding
ENSMUST00000167085	protein_coding
ENSMUST00000168016	retained_intron
ENSMUST00000165235	retained_intron
ENSMUST00000168895	retained_intron
ENSMUST00000169772	protein_coding
ENSMUST00000164353	retained_intron
ENSMUST00000172128	antisense
ENSMUST00000164963	protein_coding
ENSMUST00000114410	protein_coding
ENSMUST00000161608	nonsense_mediated_decay
ENSMUST00000163061	nonsense_mediated_decay
ENSMUST00000159826	protein_coding
ENSMUST00000160614	retained_intron
ENSMUST00000163006	retained_intron
ENSMUST00000068000	retained_intron
ENSMUST00000162410	retained_intron
ENSMUST00000160130	retained_intron
ENSMUST00000027202	protein_coding
ENSMUST00000001027	protein_coding
ENSMUST00000160168	retained_intron
ENSMUST00000161549	retained_intron
ENSMUST00000040999	protein_coding
ENSMUST00000159014	retained_intron
ENSMUST00000162011	protein_coding
ENSMUST00000158650	snoRNA
ENSMUST00000160815	retained_intron
ENSMUST00000040442	protein_coding
ENSMUST00000161833	processed_transcript
ENSMUST00000159240	processed_transcript
ENSMUST00000161926	retained_intron
ENSMUST00000161126	antisense
ENSMUST00000114366	protein_coding
ENSMUST00000050552	protein_coding
ENSMUST00000156931	retained_intron
ENSMUST00000034868	protein_coding
ENSMUST00000148330	nonsense_mediated_decay
ENSMUST00000151338	nonsense_mediated_decay
ENSMUST00000123580	retained_intron
ENSMUST00000141570	processed_transcript
ENSMUST00000139787	processed_transcript
ENSMUST00000129303	processed_transcript
ENSMUST00000135380	retained_intron
ENSMUST00000129577	retained_intron
ENSMUST00000131051	retained_intron
ENSMUST00000147258	retained_intron
ENSMUST00000114348	protein_coding
ENSMUST00000117069	protein_coding
ENSMUST00000081677	protein_coding
ENSMUST00000114345	protein_coding
ENSMUST00000124550	retained_intron
ENSMUST00000087521	protein_coding
ENSMUST00000114337	protein_coding
ENSMUST00000129759	nonsense_mediated_decay
ENSMUST00000151272	protein_coding
ENSMUST00000171597	protein_coding
ENSMUST00000140723	retained_intron
ENSMUST00000027198	protein_coding
ENSMUST00000114325	protein_coding
ENSMUST00000179823	snRNA
ENSMUST00000151723	retained_intron
ENSMUST00000160947	lincRNA
ENSMUST00000129740	lincRNA
ENSMUST00000139825	lincRNA
ENSMUST00000161600	protein_coding
ENSMUST00000097724	protein_coding
ENSMUST00000038372	protein_coding
ENSMUST00000161000	protein_coding
ENSMUST00000160546	processed_transcript
ENSMUST00000159980	retained_intron
ENSMUST00000159185	retained_intron
ENSMUST00000027193	protein_coding
ENSMUST00000081455	processed_pseudogene
ENSMUST00000055313	protein_coding
ENSMUST00000140940	processed_transcript
ENSMUST00000149874	processed_transcript
ENSMUST00000164900	processed_transcript
ENSMUST00000156870	processed_transcript
ENSMUST00000124567	processed_transcript
ENSMUST00000097723	processed_transcript
ENSMUST00000097722	protein_coding
ENSMUST00000114313	protein_coding
ENSMUST00000114309	protein_coding
ENSMUST00000123553	processed_transcript
ENSMUST00000069333	protein_coding
ENSMUST00000123032	processed_transcript
ENSMUST00000027189	protein_coding
ENSMUST00000165549	protein_coding
ENSMUST00000027186	protein_coding
ENSMUST00000174120	protein_coding
ENSMUST00000172685	retained_intron
ENSMUST00000174359	processed_transcript
ENSMUST00000173590	protein_coding
ENSMUST00000173719	retained_intron
ENSMUST00000123965	retained_intron
ENSMUST00000147637	retained_intron
ENSMUST00000114296	protein_coding
ENSMUST00000123301	nonsense_mediated_decay
ENSMUST00000153990	nonsense_mediated_decay
ENSMUST00000027185	protein_coding
ENSMUST00000152318	protein_coding
ENSMUST00000054653	lincRNA
ENSMUST00000097080	protein_coding
ENSMUST00000149784	processed_transcript
ENSMUST00000104428	snoRNA
ENSMUST00000094917	protein_coding
ENSMUST00000087475	protein_coding
ENSMUST00000114275	protein_coding
ENSMUST00000078874	protein_coding
ENSMUST00000066374	protein_coding
ENSMUST00000027178	protein_coding
ENSMUST00000163058	protein_coding
ENSMUST00000159166	retained_intron
ENSMUST00000160945	protein_coding
ENSMUST00000160662	protein_coding
ENSMUST00000114248	protein_coding
ENSMUST00000162487	processed_transcript
ENSMUST00000162906	processed_transcript
ENSMUST00000114246	protein_coding
ENSMUST00000114243	protein_coding
ENSMUST00000158651	misc_RNA
ENSMUST00000091374	protein_coding
ENSMUST00000123857	retained_intron
ENSMUST00000027174	protein_coding
ENSMUST00000104157	snoRNA
ENSMUST00000104170	snoRNA
ENSMUST00000158887	snoRNA
ENSMUST00000158468	snoRNA
ENSMUST00000087435	protein_coding
ENSMUST00000036540	protein_coding
ENSMUST00000151630	nonsense_mediated_decay
ENSMUST00000027172	protein_coding
ENSMUST00000027173	protein_coding
ENSMUST00000122038	protein_coding
ENSMUST00000117438	protein_coding
ENSMUST00000147413	retained_intron
ENSMUST00000136461	processed_transcript
ENSMUST00000143342	protein_coding
ENSMUST00000141417	protein_coding
ENSMUST00000133767	retained_intron
ENSMUST00000130075	nonsense_mediated_decay
ENSMUST00000124986	protein_coding
ENSMUST00000150008	retained_intron
ENSMUST00000027171	protein_coding
ENSMUST00000118718	processed_pseudogene
ENSMUST00000132949	nonsense_mediated_decay
ENSMUST00000035569	protein_coding
ENSMUST00000160834	protein_coding
ENSMUST00000160980	protein_coding
ENSMUST00000162291	nonsense_mediated_decay
ENSMUST00000159344	protein_coding
ENSMUST00000114202	retained_intron
ENSMUST00000060608	protein_coding
ENSMUST00000148443	nonsense_mediated_decay
ENSMUST00000052332	protein_coding
ENSMUST00000027168	protein_coding
ENSMUST00000090293	protein_coding
ENSMUST00000127573	retained_intron
ENSMUST00000140485	protein_coding
ENSMUST00000122243	processed_pseudogene
ENSMUST00000142258	protein_coding
ENSMUST00000117433	processed_pseudogene
ENSMUST00000118530	processed_pseudogene
ENSMUST00000158348	miRNA
ENSMUST00000118030	processed_pseudogene
ENSMUST00000122226	processed_pseudogene
ENSMUST00000132833	processed_transcript
ENSMUST00000027165	protein_coding
ENSMUST00000153207	retained_intron
ENSMUST00000145502	lincRNA
ENSMUST00000130082	lincRNA
ENSMUST00000121926	processed_pseudogene
ENSMUST00000122024	processed_pseudogene
ENSMUST00000124816	processed_transcript
ENSMUST00000121555	processed_pseudogene
ENSMUST00000027164	protein_coding
ENSMUST00000097720	protein_coding
ENSMUST00000121041	processed_pseudogene
ENSMUST00000102827	protein_coding
ENSMUST00000027162	protein_coding
ENSMUST00000119156	processed_pseudogene
ENSMUST00000118999	processed_pseudogene
ENSMUST00000120063	processed_pseudogene
ENSMUST00000128274	lincRNA
ENSMUST00000141000	lincRNA
ENSMUST00000141758	lincRNA
ENSMUST00000158921	snRNA
ENSMUST00000128588	lincRNA
ENSMUST00000075374	protein_coding
ENSMUST00000138768	processed_transcript
ENSMUST00000129030	retained_intron
ENSMUST00000046673	protein_coding
ENSMUST00000094906	protein_coding
ENSMUST00000138535	antisense
ENSMUST00000130699	antisense
ENSMUST00000127498	antisense
ENSMUST00000147177	antisense
ENSMUST00000119592	processed_pseudogene
ENSMUST00000118720	processed_pseudogene
ENSMUST00000102822	protein_coding
ENSMUST00000075144	protein_coding
ENSMUST00000126344	retained_intron
ENSMUST00000063594	protein_coding
ENSMUST00000114157	protein_coding
ENSMUST00000114155	protein_coding
ENSMUST00000027112	protein_coding
ENSMUST00000133236	nonsense_mediated_decay
ENSMUST00000158328	snoRNA
ENSMUST00000122045	processed_pseudogene
ENSMUST00000097718	protein_coding
ENSMUST00000165066	protein_coding
ENSMUST00000172416	protein_coding
ENSMUST00000137511	protein_coding
ENSMUST00000153992	protein_coding
ENSMUST00000118179	processed_pseudogene
ENSMUST00000138611	lincRNA
ENSMUST00000027111	protein_coding
ENSMUST00000168099	protein_coding
ENSMUST00000140612	retained_intron
ENSMUST00000129339	protein_coding
ENSMUST00000142062	nonsense_mediated_decay
ENSMUST00000148553	processed_transcript
ENSMUST00000135877	nonsense_mediated_decay
ENSMUST00000027108	nonsense_mediated_decay
ENSMUST00000126469	processed_transcript
ENSMUST00000174890	nonsense_mediated_decay
ENSMUST00000126795	nonsense_mediated_decay
ENSMUST00000082678	snoRNA
ENSMUST00000082668	snoRNA
ENSMUST00000050536	protein_coding
ENSMUST00000141027	antisense
ENSMUST00000151616	lincRNA
ENSMUST00000153049	lincRNA
ENSMUST00000174964	miRNA
ENSMUST00000114132	protein_coding
ENSMUST00000126932	protein_coding
ENSMUST00000029025	protein_coding
ENSMUST00000083151	snRNA
ENSMUST00000120706	processed_pseudogene
ENSMUST00000120413	processed_pseudogene
ENSMUST00000114103	protein_coding
ENSMUST00000087374	protein_coding
ENSMUST00000114107	protein_coding
ENSMUST00000114101	retained_intron
ENSMUST00000146403	retained_intron
ENSMUST00000097717	processed_transcript
ENSMUST00000134704	retained_intron
ENSMUST00000141545	retained_intron
ENSMUST00000157198	snRNA
ENSMUST00000090313	protein_coding
ENSMUST00000126954	retained_intron
ENSMUST00000120763	processed_pseudogene
ENSMUST00000114094	protein_coding
ENSMUST00000027103	protein_coding
ENSMUST00000148758	retained_intron
ENSMUST00000128621	retained_intron
ENSMUST00000131478	processed_transcript
ENSMUST00000123945	retained_intron
ENSMUST00000134454	processed_transcript
ENSMUST00000027102	protein_coding
ENSMUST00000120280	processed_pseudogene
ENSMUST00000120486	unitary_pseudogene
ENSMUST00000133244	lincRNA
ENSMUST00000114086	protein_coding
ENSMUST00000055001	protein_coding
ENSMUST00000149820	antisense
ENSMUST00000135075	protein_coding
ENSMUST00000117621	processed_pseudogene
ENSMUST00000175487	miRNA
ENSMUST00000049932	protein_coding
ENSMUST00000087366	protein_coding
ENSMUST00000171164	protein_coding
ENSMUST00000114079	protein_coding
ENSMUST00000053469	protein_coding
ENSMUST00000162806	processed_transcript
ENSMUST00000161264	processed_transcript
ENSMUST00000150749	antisense
ENSMUST00000122813	antisense
ENSMUST00000114077	protein_coding
ENSMUST00000094898	protein_coding
ENSMUST00000063982	protein_coding
ENSMUST00000116133	protein_coding
ENSMUST00000139649	nonsense_mediated_decay
ENSMUST00000097713	protein_coding
ENSMUST00000140857	retained_intron
ENSMUST00000123225	protein_coding
ENSMUST00000134097	processed_transcript
ENSMUST00000120360	processed_pseudogene
ENSMUST00000104283	snRNA
ENSMUST00000069142	protein_coding
ENSMUST00000162800	protein_coding
ENSMUST00000159896	retained_intron
ENSMUST00000159566	nonsense_mediated_decay
ENSMUST00000161313	processed_transcript
ENSMUST00000161621	processed_pseudogene
ENSMUST00000160283	retained_intron
ENSMUST00000087359	protein_coding
ENSMUST00000161960	protein_coding
ENSMUST00000045028	protein_coding
ENSMUST00000146122	protein_coding
ENSMUST00000127762	retained_intron
ENSMUST00000027089	protein_coding
ENSMUST00000114064	protein_coding
ENSMUST00000027090	protein_coding
ENSMUST00000061497	protein_coding
ENSMUST00000154012	retained_intron
ENSMUST00000144760	protein_coding
ENSMUST00000148020	protein_coding
ENSMUST00000050047	protein_coding
ENSMUST00000153330	nonsense_mediated_decay
ENSMUST00000097709	protein_coding
ENSMUST00000169032	protein_coding
ENSMUST00000149310	protein_coding
ENSMUST00000097707	protein_coding
